,values
GO:0006543,-5.1399815e-11
GO:0021903,-5.1844574e-11
GO:0010742,-5.5896683e-11
GO:0036150,-5.668157e-11
GO:0007265,-5.861282e-11
GO:0061056,-5.9070984e-11
GO:0030521,-6.564285e-11
GO:0061290,-6.70345e-11
GO:0042340,-6.7944705e-11
GO:0035747,-6.811944e-11
GO:0003273,-7.539943e-11
GO:1990403,-8.237979e-11
GO:0051294,-8.386857e-11
GO:0061381,-8.813405e-11
GO:0022029,-1.1089556e-10
GO:0003100,-1.1566749e-10
GO:0060019,-1.1729434e-10
GO:0015790,-1.191334e-10
GO:0048488,-1.2114147e-10
GO:0007368,-1.2990534e-10
GO:0015671,-1.3491097e-10
GO:0097154,-1.3843249e-10
GO:0140009,-1.4501698e-10
GO:0060532,-1.4932325e-10
GO:0006012,-1.5040423e-10
GO:0007263,-1.5917495e-10
GO:0042100,-1.5981286e-10
GO:0042074,-1.6731092e-10
GO:0021904,-1.6737858e-10
GO:0045054,-1.7026992e-10
GO:0043276,-1.713463e-10
GO:0120036,-1.7821405e-10
GO:0061153,-1.7996346e-10
GO:0097264,-1.846535e-10
GO:0035812,-1.8760361e-10
GO:0071926,-1.9105818e-10
GO:0070634,-2.1259382e-10
GO:0072497,-2.1325454e-10
GO:0035989,-2.170987e-10
GO:0034372,-2.2050557e-10
GO:0086021,-2.2456964e-10
GO:0140105,-2.2502071e-10
GO:0061355,-2.2760022e-10
GO:1990426,-2.397659e-10
GO:0097241,-2.4294652e-10
GO:0007033,-2.578687e-10
GO:0030879,-2.638815e-10
GO:0045216,-2.680463e-10
GO:0015680,-2.822199e-10
GO:0000732,-2.931999e-10
GO:0002933,-2.9744263e-10
GO:0042490,-3.0401281e-10
GO:0070384,-3.264529e-10
GO:0044782,-3.472436e-10
GO:0001980,-3.5126585e-10
GO:0098989,-3.6801198e-10
GO:0035873,-3.7920236e-10
GO:0030217,-3.8401105e-10
GO:0019516,-3.8427203e-10
GO:0070365,-4.0003492e-10
GO:0002446,-4.0848053e-10
GO:0031077,-4.1350182e-10
GO:0046958,-4.2145817e-10
GO:0051017,-4.2686707e-10
GO:0060294,-4.2959028e-10
GO:0001779,-4.37906e-10
GO:0038154,-4.4584036e-10
GO:0007039,-4.5393503e-10
GO:0060333,-4.5637114e-10
GO:0032366,-4.63139e-10
GO:0072046,-4.736823e-10
GO:0048769,-4.8637155e-10
GO:0043615,-4.8704435e-10
GO:0007010,-4.872828e-10
GO:0003357,-5.160395e-10
GO:0048016,-5.1773347e-10
GO:0007207,-5.317376e-10
GO:0021985,-5.497225e-10
GO:1903352,-5.645414e-10
GO:0070102,-5.73839e-10
GO:0070498,-6.046887e-10
GO:0071880,-6.057563e-10
GO:0022011,-6.1530553e-10
GO:0050957,-6.4216416e-10
GO:0090245,-6.432726e-10
GO:0003345,-6.5506833e-10
GO:0003081,-6.6052247e-10
GO:0048790,-6.661817e-10
GO:0006470,-6.7077127e-10
GO:0043584,-6.923695e-10
GO:0072168,-7.304752e-10
GO:0060716,-7.5042045e-10
GO:1902803,-7.570212e-10
GO:0048536,-7.8991336e-10
GO:0072136,-8.2033547e-10
GO:0048011,-8.3749085e-10
GO:0021816,-8.6574137e-10
GO:0007029,-8.719457e-10
GO:0072169,-8.743384e-10
GO:0035162,-9.170217e-10
GO:1990791,-9.371083e-10
GO:0015910,-9.38736e-10
GO:0019395,-9.713559e-10
GO:1904158,-9.862954e-10
GO:0048541,-9.88026e-10
GO:0003195,-9.887764e-10
GO:0072184,-9.913126e-10
GO:0070266,-1.0010349e-09
GO:0021526,-1.0623575e-09
GO:0046717,-1.065287e-09
GO:0045105,-1.095364e-09
GO:0035881,-1.1786871e-09
GO:0008595,-1.2327032e-09
GO:0048251,-1.24897e-09
GO:0086098,-1.2847318e-09
GO:0034371,-1.2847966e-09
GO:0014866,-1.3796021e-09
GO:0070778,-1.4133983e-09
GO:0060242,-1.4479277e-09
GO:0022617,-1.4872829e-09
GO:0007030,-1.5481485e-09
GO:0007431,-1.5946485e-09
GO:0045110,-1.5951476e-09
GO:0006941,-1.5980061e-09
GO:0021983,-1.7445472e-09
GO:0035137,-1.8150158e-09
GO:0061952,-1.8154088e-09
GO:0071468,-1.8935367e-09
GO:0044878,-1.911725e-09
GO:0045055,-1.9160533e-09
GO:0099612,-1.9676947e-09
GO:0002373,-2.079598e-09
GO:0021889,-2.1001276e-09
GO:0035106,-2.1224174e-09
GO:0060218,-2.1513313e-09
GO:0007015,-2.1550959e-09
GO:0034329,-2.2991442e-09
GO:0071693,-2.3401225e-09
GO:0010002,-2.3665312e-09
GO:0048263,-2.4484261e-09
GO:0007206,-2.4705427e-09
GO:0002283,-2.4862734e-09
GO:0097021,-2.509878e-09
GO:0015886,-2.555618e-09
GO:0060971,-2.7767082e-09
GO:0097647,-2.9265383e-09
GO:0071542,-3.0561302e-09
GO:0060729,-3.1257317e-09
GO:0060644,-3.153627e-09
GO:0007197,-3.2398209e-09
GO:0019722,-3.302101e-09
GO:0016322,-3.3209444e-09
GO:0010761,-3.4234773e-09
GO:0045199,-3.4275547e-09
GO:0051145,-3.5343737e-09
GO:0043586,-3.557812e-09
GO:0043583,-3.6223564e-09
GO:0015823,-3.7986148e-09
GO:0042045,-3.828034e-09
GO:0038093,-3.8605967e-09
GO:0070294,-3.903941e-09
GO:0022904,-3.9040353e-09
GO:0031580,-4.0205546e-09
GO:0006623,-4.0347485e-09
GO:0003213,-4.0858663e-09
GO:0140074,-4.148384e-09
GO:0061312,-4.2099e-09
GO:0072386,-4.3213815e-09
GO:0015810,-4.5114725e-09
GO:0086097,-4.52326e-09
GO:0060915,-4.5848827e-09
GO:0086073,-4.6844444e-09
GO:0001823,-4.735357e-09
GO:1905604,-4.946236e-09
GO:0003285,-5.136907e-09
GO:0007628,-5.1594293e-09
GO:0007352,-5.2430016e-09
GO:0015789,-5.335146e-09
GO:0050872,-5.339319e-09
GO:0008625,-5.4140714e-09
GO:0032596,-5.575079e-09
GO:0051146,-5.861145e-09
GO:0072112,-6.1956182e-09
GO:0021514,-6.391013e-09
GO:0060351,-6.594649e-09
GO:0002430,-7.0309425e-09
GO:0007196,-7.1029094e-09
GO:0070371,-7.4177464e-09
GO:0048675,-7.591353e-09
GO:0086053,-8.777094e-09
GO:0034394,-8.95449e-09
GO:0043113,-9.166777e-09
GO:0036359,-9.456276e-09
GO:0001654,-9.482644e-09
GO:0003094,-1.0333696e-08
GO:0038063,-1.0352675e-08
GO:0007435,-1.0522538e-08
GO:0035284,-1.0751408e-08
GO:0003051,-1.0776765e-08
GO:0035655,-1.0787966e-08
GO:0002018,-1.0951529e-08
GO:0032387,-1.1484751e-08
GO:0097639,-1.2048781e-08
GO:0097428,-1.2119305e-08
GO:0002001,-1.2129819e-08
GO:0033209,-1.2193376e-08
GO:0015871,-1.24092026e-08
GO:0015917,-1.2728489e-08
GO:0060603,-1.3476e-08
GO:0006559,-1.3698358e-08
GO:0021562,-1.37875675e-08
GO:0006006,-1.4169582e-08
GO:1902285,-1.4423874e-08
GO:0051838,-1.5115074e-08
GO:0042475,-1.5834773e-08
GO:0018352,-1.6127407e-08
GO:0048389,-1.6237273e-08
GO:1903292,-1.7732257e-08
GO:0060580,-1.8585233e-08
GO:0015881,-1.879522e-08
GO:0060923,-1.9365444e-08
GO:0070459,-1.9507155e-08
GO:0061975,-1.9702325e-08
GO:0008645,-1.9895545e-08
GO:0033153,-2.0459797e-08
GO:1903804,-2.1611582e-08
GO:0006820,-2.1687095e-08
GO:1902622,-2.170749e-08
GO:0072655,-2.2194273e-08
GO:0097638,-2.329441e-08
GO:0070106,-2.5015792e-08
GO:0072190,-2.5195682e-08
GO:0007208,-2.5290252e-08
GO:0002023,-2.6024706e-08
GO:0042494,-2.63197e-08
GO:0072086,-2.647657e-08
GO:0016199,-2.9021665e-08
GO:0030198,-2.9319354e-08
GO:0030318,-2.9727662e-08
GO:0038145,-3.0081356e-08
GO:0060487,-3.0770234e-08
GO:0014033,-3.1008074e-08
GO:0106001,-3.2499635e-08
GO:0018406,-3.5183884e-08
GO:0060337,-3.551653e-08
GO:0051310,-3.6521925e-08
GO:1990771,-3.6639634e-08
GO:0071603,-3.6676038e-08
GO:0060879,-3.7950272e-08
GO:0042063,-3.8325496e-08
GO:0060428,-3.85258e-08
GO:0015750,-3.8599556e-08
GO:0007193,-3.96226e-08
GO:0072678,-4.0761453e-08
GO:0070779,-4.1875534e-08
GO:0006260,-4.6217608e-08
GO:0042886,-4.8375593e-08
GO:0002476,-4.9518395e-08
GO:0043001,-4.9540933e-08
GO:1903801,-5.222559e-08
GO:0019372,-5.297123e-08
GO:0015695,-5.3403845e-08
GO:1905203,-5.4458944e-08
GO:0060948,-5.680988e-08
GO:0042953,-6.0129075e-08
GO:0033572,-6.027396e-08
GO:0099003,-6.286994e-08
GO:0000038,-6.54308e-08
GO:1905373,-6.607583e-08
GO:0006865,-6.62224e-08
GO:0097484,-6.629659e-08
GO:0007019,-7.195856e-08
GO:0002043,-7.279008e-08
GO:0090119,-7.6616296e-08
GO:0042119,-7.973999e-08
GO:1903803,-9.012728e-08
GO:0007189,-9.017816e-08
GO:0032218,-9.277638e-08
GO:1990408,-9.29124e-08
GO:0048320,-9.429756e-08
GO:0038180,-9.681055e-08
GO:0048730,-9.799537e-08
GO:0038041,-1.0060003e-07
GO:0070837,-1.0588974e-07
GO:0072656,-1.0984242e-07
GO:0006474,-1.1108663e-07
GO:0015787,-1.16457606e-07
GO:0045324,-1.20538e-07
GO:0045198,-1.2098064e-07
GO:0050873,-1.2441494e-07
GO:0051603,-1.295331e-07
GO:0030540,-1.3220644e-07
GO:0008333,-1.3624219e-07
GO:0010216,-1.4464543e-07
GO:0015747,-1.477669e-07
GO:0006163,-1.4861953e-07
GO:0035082,-1.5216052e-07
GO:0051205,-1.546746e-07
GO:0000723,-1.6804368e-07
GO:0072659,-1.7614107e-07
GO:0015844,-1.7786692e-07
GO:0016055,-1.7825107e-07
GO:0010818,-1.852015e-07
GO:0003084,-1.9321227e-07
GO:1903401,-1.9610992e-07
GO:0036444,-1.9702946e-07
GO:0002286,-1.9848797e-07
GO:0030073,-2.3024428e-07
GO:1902603,-2.340617e-07
GO:0090307,-2.5280326e-07
GO:2000276,-2.617466e-07
GO:0014032,-2.619351e-07
GO:0006538,-2.7707745e-07
GO:0002281,-2.786868e-07
GO:1904557,-2.8616492e-07
GO:1900449,-3.3000856e-07
GO:0000086,-3.40384e-07
GO:0060038,-3.4486578e-07
GO:0048592,-3.536577e-07
GO:0016338,-3.8010222e-07
GO:0060750,-3.9110813e-07
GO:0097746,-3.9216354e-07
GO:0030389,-3.941177e-07
GO:0022027,-3.978947e-07
GO:1900229,-4.285106e-07
GO:0007169,-4.3023527e-07
GO:0018149,-4.3262207e-07
GO:0061031,-4.5641266e-07
GO:0006909,-4.60978e-07
GO:0090251,-4.6816695e-07
GO:0019886,-4.7286173e-07
GO:0071267,-4.831323e-07
GO:0072574,-4.9249974e-07
GO:0019478,-5.164044e-07
GO:0048667,-5.503736e-07
GO:0090650,-5.5535554e-07
GO:0014036,-5.603037e-07
GO:0090187,-5.7112914e-07
GO:1905774,-6.238393e-07
GO:0043587,-6.364358e-07
GO:0050908,-6.3696865e-07
GO:0034653,-6.519128e-07
GO:0006897,-6.685028e-07
GO:0006166,-6.8931075e-07
GO:0001738,-7.020343e-07
GO:0046890,-7.175567e-07
GO:0060159,-7.1930873e-07
GO:0040020,-7.2157496e-07
GO:0007157,-8.0689335e-07
GO:0042088,-9.38853e-07
GO:0006029,-1.0321712e-06
GO:0050829,-1.0337293e-06
GO:0006266,-1.1317605e-06
GO:0006533,-1.1541973e-06
GO:0006258,-1.2470341e-06
GO:0032261,-1.7564225e-06
GO:0042148,-1.7597283e-06
GO:0051028,-1.785616e-06
GO:0019102,-1.8670559e-06
GO:0006686,-1.9733336e-06
GO:0048245,-1.9769502e-06
GO:0052547,-2.295678e-06
GO:0001676,-2.3778366e-06
GO:0003214,-2.4135743e-06
GO:1903426,-2.416814e-06
GO:0070584,-2.562488e-06
GO:0050667,-2.5800587e-06
GO:0014857,-2.6407665e-06
GO:0097323,-2.786911e-06
GO:0045213,-2.901109e-06
GO:0099560,-3.0691872e-06
GO:0061484,-3.866125e-06
GO:0006084,-4.180657e-06
GO:0036035,-4.3549344e-06
GO:0061844,-4.5093066e-06
GO:0010815,-4.55743e-06
GO:0006265,-4.6189566e-06
GO:0006534,-5.1150982e-06
GO:0006287,-5.550245e-06
GO:0046878,-5.607125e-06
GO:0033619,-5.9362083e-06
GO:0006144,-6.11893e-06
GO:0007156,-6.476068e-06
GO:0016339,-6.9057583e-06
GO:0060535,-7.3257556e-06
GO:0003085,-7.532389e-06
GO:0009642,-8.450069e-06
GO:1903334,-9.462208e-06
GO:0046474,-9.51427e-06
GO:0055008,-9.939152e-06
GO:0050923,-1.07135575e-05
GO:0060762,-1.0937358e-05
GO:0001695,-1.2986033e-05
GO:0035855,-1.8166309e-05
GO:0072178,-1.8187671e-05
GO:0014732,-2.0466548e-05
GO:0003382,-2.0877082e-05
GO:0033143,-2.0971693e-05
GO:0030149,-2.1463671e-05
GO:0008627,-2.2342043e-05
GO:0097338,-2.507434e-05
GO:0001702,-2.524385e-05
GO:0051096,-2.5378184e-05
GO:0070309,-2.6117326e-05
GO:0070741,-3.0371659e-05
GO:0071474,-3.154289e-05
GO:0046626,-3.9157945e-05
GO:0072077,-4.2839474e-05
GO:0044375,-4.3576863e-05
GO:0030309,-4.518158e-05
GO:0050968,-4.6764173e-05
GO:0042538,-4.6894667e-05
GO:0060628,-4.7344107e-05
GO:0009437,-4.96722e-05
GO:0006048,-5.0191284e-05
GO:0014005,-5.283898e-05
GO:0046222,-5.9059057e-05
GO:0051246,-7.717755e-05
GO:0010917,-8.2548904e-05
GO:0002578,-8.280628e-05
GO:0099703,-8.546397e-05
GO:0048935,-9.925746e-05
GO:1990839,-0.00010524913
GO:0071374,-0.00011819471
GO:0009584,-0.000119102675
GO:1902275,-0.00011934691
GO:0060406,-0.00012288635
GO:0009117,-0.00012560055
GO:0060416,-0.00012588839
GO:0042471,-0.00013220523
GO:0006021,-0.00013226744
GO:0046146,-0.0001357702
GO:0014734,-0.00015289227
GO:0048385,-0.00015535105
GO:0032677,-0.00015648999
GO:0070669,-0.00015826087
GO:0009312,-0.00015841112
GO:0006778,-0.0001629597
GO:0001947,-0.00016532719
GO:0010636,-0.00016626185
GO:0061624,-0.0001698895
GO:0043030,-0.00017078061
GO:0006633,-0.00017198094
GO:0034340,-0.00020342266
GO:0048844,-0.00020524445
GO:0098909,-0.00021032104
GO:0051048,-0.00021205004
GO:0034638,-0.0002275023
GO:0060414,-0.00023423899
GO:0006096,-0.00024049594
GO:0010841,-0.0002645114
GO:0060784,-0.00029236337
GO:0006975,-0.00029641495
GO:0097503,-0.0003068467
GO:2000465,-0.00030762915
GO:0051799,-0.00033314672
GO:0008593,-0.00034023426
GO:0051365,-0.00034955202
GO:0071383,-0.00037155155
GO:0032897,-0.0003718795
GO:0034620,-0.00038565736
GO:0036017,-0.000390949
GO:2000172,-0.00039436287
GO:0001956,-0.00039481695
GO:0050765,-0.0004506511
GO:0032661,-0.00048754006
GO:0008589,-0.0004969197
GO:0042369,-0.00050282804
GO:1901078,-0.0005114309
GO:1905217,-0.00052072556
GO:0051970,-0.00053269573
GO:0097067,-0.0005411108
GO:1904400,-0.0005598999
GO:0032414,-0.00056374737
GO:0048557,-0.0005752691
GO:0006769,-0.000608513
GO:1905747,-0.00061395555
GO:0046680,-0.00063724007
GO:0001658,-0.0006374378
GO:0045765,-0.00066363625
GO:0006308,-0.0006789421
GO:0008361,-0.0006798772
GO:0006663,-0.0007185269
GO:0051794,-0.00073520216
GO:0036151,-0.0007761514
GO:0006071,-0.00082978484
GO:0060441,-0.00089189084
GO:0036295,-0.0009273956
GO:0110113,-0.00094484753
GO:1904178,-0.00097617053
GO:1900194,-0.0009939903
GO:2000027,-0.0010286027
GO:1905956,-0.0010506457
GO:0019216,-0.0010552339
GO:0033762,-0.0010981516
GO:0045919,-0.0011658303
GO:0009411,-0.0011897973
GO:0043618,-0.0011973577
GO:0071472,-0.0012400311
GO:0070301,-0.001293374
GO:0006694,-0.0013202383
GO:0071321,-0.0013826307
GO:0046684,-0.0014636362
GO:0071322,-0.0014834085
GO:0031664,-0.0015201404
GO:0022400,-0.0015574369
GO:1903413,-0.0015576266
GO:0000272,-0.0015716873
GO:0048873,-0.0016305366
GO:0071545,-0.0016479975
GO:1901211,-0.0016519125
GO:0070543,-0.0016898806
GO:1900039,-0.0018660626
GO:0032642,-0.001979817
GO:0006072,-0.0019880845
GO:0010918,-0.0021680677
GO:2000373,-0.0021778129
GO:0045617,-0.0021982947
GO:0014075,-0.0022458911
GO:0035995,-0.0025439658
GO:2000382,-0.0026236854
GO:0051252,-0.0026370056
GO:0010888,-0.002639111
GO:0060266,-0.002704671
GO:0036503,-0.0028259517
GO:2001076,-0.0028316188
GO:0006656,-0.0030223655
GO:0071318,-0.0030403219
GO:0044752,-0.0030728858
GO:1900034,-0.0031274415
GO:0097068,-0.003132154
GO:0009395,-0.0031824987
GO:0030449,-0.0033741817
GO:0071504,-0.0034813785
GO:1901687,-0.0035911214
GO:0071230,-0.0038901328
GO:1903421,-0.0042081857
GO:0042321,-0.004216456
GO:0071870,-0.004326007
GO:0097267,-0.0044243424
GO:0001507,-0.004481874
GO:0030488,-0.004593938
GO:2000522,-0.0046674074
GO:1904307,-0.004696122
GO:1905025,-0.0047175316
GO:0016126,-0.005057282
GO:0003105,-0.005069583
GO:1904425,-0.005084968
GO:0051386,-0.0051505417
GO:0010649,-0.0057747266
GO:0009967,-0.0058946726
GO:0032361,-0.0063305073
GO:1900037,-0.0064768163
GO:0050922,-0.0066782213
GO:0030947,-0.006768323
GO:1904582,-0.007195437
GO:0051353,-0.007396213
GO:0050777,-0.0074743237
GO:2000287,-0.0076813917
GO:0072721,-0.007916923
GO:0046850,-0.008533969
GO:0035491,-0.008686188
GO:0010810,-0.008722509
GO:0050867,-0.009433265
GO:0014048,-0.009446214
GO:0033688,-0.010316106
GO:0048169,-0.011361194
GO:1900273,-0.011530779
GO:0061037,-0.011786824
GO:0051147,-0.011807925
GO:0046686,-0.011853647
GO:0046689,-0.011888983
GO:0072711,-0.012724619
GO:0048641,-0.012729199
GO:0060307,-0.013274201
GO:0032901,-0.013295408
GO:1903829,-0.013501576
GO:0051460,-0.014002077
GO:0040036,-0.0144355055
GO:1904045,-0.014763464
GO:0071401,-0.015241228
GO:1903780,-0.015318946
GO:0051971,-0.015326756
GO:0090207,-0.015771141
GO:0009786,-0.015817886
GO:0046888,-0.015922122
GO:0032649,-0.01622459
GO:0051984,-0.01699344
GO:0034776,-0.017143719
GO:2000171,-0.017217029
GO:0060265,-0.017493535
GO:0022604,-0.017840527
GO:0043392,-0.01801835
GO:0019452,-0.018026061
GO:0061001,-0.018264456
GO:0032330,-0.018652009
GO:0001818,-0.018782692
GO:0070555,-0.019268006
GO:0002645,-0.020816943
GO:0055088,-0.021350535
GO:0090184,-0.022630617
GO:0035864,-0.023694249
GO:0070507,-0.02537638
GO:0010637,-0.025451537
GO:0048639,-0.025772993
GO:0090258,-0.02726298
GO:0046688,-0.027879253
GO:0045684,-0.028121168
GO:0097274,-0.029665712
GO:1900195,-0.030400626
GO:0070165,-0.03213353
GO:0010565,-0.03619238
GO:0050819,-0.0364042
GO:0045807,-0.036479723
GO:1901557,-0.037160855
GO:0071363,-0.037811212
GO:1902455,-0.039940786
GO:0032026,-0.04082509
GO:0050708,-0.041325197
GO:0070723,-0.041508127
GO:0060999,-0.043285836
GO:0046605,-0.043876834
GO:0045598,-0.04526788
GO:2000534,-0.046146024
GO:2000609,-0.04670019
GO:0050921,-0.04693454
GO:0045088,-0.04795531
GO:0032495,-0.05096075
GO:0048172,-0.05327061
GO:0071248,-0.05393473
GO:0090141,-0.0542986
GO:0032571,-0.05431564
GO:0060769,-0.05582208
GO:0045967,-0.06181096
GO:0046622,-0.06243439
GO:0010564,-0.06256769
GO:2000431,-0.06978115
GO:0030279,-0.07072565
GO:0032465,-0.0747072
GO:0045661,-0.07506412
GO:0061035,-0.077754885
GO:2000334,-0.08125057
GO:0071444,-0.08125247
GO:0031060,-0.08445911
GO:0042412,-0.095648445
GO:1901164,-0.101109006
GO:0071548,-0.10506647
GO:1901491,-0.10875972
GO:0003353,-0.11276281
GO:1905208,-0.1214101
GO:0060371,-0.12831923
GO:2000685,-0.13073546
GO:0040019,-0.14594711
GO:1904044,-0.1470963
GO:0150012,-0.15357581
GO:1990451,-0.15488225
GO:0044065,-0.15860946
GO:0045787,-0.16814846
GO:0071223,-0.17161562
GO:0032956,-0.17241096
GO:0045906,-0.18765663
GO:0061036,-0.18981789
GO:1905516,-0.19255506
GO:2000173,-0.20193364
GO:0061000,-0.2100543
GO:1903523,-0.21217887
GO:2000355,-0.22092912
GO:2000360,-0.2460467
GO:0031643,-0.24706478
GO:0045664,-0.24882467
GO:0030307,-0.2706644
GO:0035815,-0.298577
GO:0008582,-0.29908353
GO:0071398,-0.31618872
GO:0042149,-0.32723746
GO:0034765,-0.3280486
GO:0034198,-0.35793313
GO:0010529,-0.4062061
GO:0010633,-0.523698
