,values
KLHL24_del,0.00010612256
MCIDAS_del,0.00027561188
ALG1_del,0.0012660765
PRSS27_del,0.00016131825
MYL4_del,0.0
AMD1_del,1.3200151e-06
RPS9_del,-4.665966e-06
FAR1_del,1.243174e-06
ECI1_del,5.6927787e-05
VSTM1_del,-0.011977384
CLDN6_del,-4.2451315e-10
CA13_del,0.0
CLEC10A_del,0.0
TNPO3_del,1.1445862e-11
CDK8_del,0.0
TSC2_del,0.0019008033
TP53INP1_del,0.0
GGTLC2_del,0.0
MCCC1_del,1.7964538e-05
HOXC4_del,1.8232272e-07
PARVA_del,5.324913e-06
PDK2_del,0.0
GSX1_del,0.0
NT5DC1_del,1.9914858e-06
EIF5A_del,0.0
KDM4D_del,0.00012900314
IL1RAPL2_del,0.0
ECE2_del,0.00014481804
CASP2_del,0.00029604253
DNMT3L_del,5.9431382e-08
KNG1_del,0.0021933697
TRPC6_del,2.714375e-08
SLC27A1_del,2.5849267e-05
CAPZA2_del,2.7642015e-11
SKAP1_del,0.0
PRSS33_del,0.00016044288
KCNJ6_del,-4.759655e-10
SNF8_del,0.0
HOXB6_del,0.0
DYNC2H1_del,2.5891515e-11
PPM1H_del,-1.9017643e-12
GPR21_del,9.252981e-05
MTMR7_del,0.0
SMO_del,-0.002849641
ADAM28_del,0.0
KCNH2_del,4.984028e-05
TRIM32_del,0.001324615
STRIP2_del,5.1071808e-14
CCT8L2_del,0.0
TMEM117_del,0.00023463
PIP5KL1_del,3.4092882e-06
CA1_del,0.0
EFNB3_del,0.0
SNX18_del,3.5763024e-11
GPR12_del,0.0
SGCZ_del,0.0
FKTN_del,2.0766402e-07
KIF3A_del,0.0
MIF_del,0.0
TXN_del,2.1771606e-05
WNT8B_del,0.013790757
FZD4_del,0.00036529626
FSTL4_del,0.0
CD24_del,0.0007902252
KCNJ15_del,4.631447e-13
APELA_del,0.11161511
ABCG1_del,-5.304495e-07
SMARCD3_del,1.4066317e-09
MKKS_del,0.0
UBE2I_del,7.1156355e-05
MDFIC_del,5.39323e-06
KIF9_del,1.2440619e-11
HIPK2_del,-6.5258995e-05
TJP2_del,2.9862007e-12
PPP6C_del,1.8812092e-12
TAS2R39_del,1.2688193e-05
WFIKKN2_del,0.0
SLCO1C1_del,6.115356e-06
ARHGAP35_del,-0.0024664754
RGS3_del,0.0016694675
RBBP4_del,3.1420908e-11
MSRB1_del,3.4777662e-07
CEP78_del,1.4055497e-12
DHX15_del,0.0010378542
CAV2_del,1.1005633e-11
TBX1_del,0.0
TPD52L1_del,7.66871e-11
FAM3B_del,-7.574895e-13
KCNG4_del,0.0073797414
ARMC2_del,2.0220334e-12
TNNI3_del,-8.195298e-06
SLC22A4_del,0.0
GRM8_del,-4.3193834e-13
WAC_del,0.003679451
ALDOB_del,6.694639e-06
CBR3_del,-9.689231e-13
DEFB1_del,0.0
CHRD_del,0.0017749573
VASH2_del,4.7742697e-06
GZMK_del,9.481309e-05
DIMT1_del,1.509362e-07
LSM8_del,1.9685183e-05
SLC7A13_del,0.0
NCAPG2_del,0.0014362913
SLC37A3_del,4.2230105e-11
DCLK1_del,0.0
ALG3_del,7.3640116e-14
AKAP7_del,9.517151e-08
PRKACG_del,0.00046687617
ITGB2_del,-2.7507085e-12
CNGB3_del,0.0
CHAD_del,0.0
CD68_del,0.0
MBOAT7_del,-0.0006448384
COL10A1_del,3.4609543e-10
KCNJ11_del,0.00059805653
STRA8_del,-2.0178133e-05
SCARA3_del,0.0
SLC16A10_del,3.718469e-07
ACTL7A_del,6.98703e-16
PRSS21_del,0.00016094392
HSPA5_del,0.0007321476
TNFRSF10A_del,0.0
CELA1_del,0.00046806652
TAS2R16_del,-5.581397e-06
PSMB7_del,2.1269764e-06
DNAJC19_del,-1.5037055e-10
RHBDL1_del,0.00016134845
SCARF2_del,0.0
EIF4G2_del,0.00014860195
TIMM22_del,0.0
EMB_del,-5.0328968e-08
PEX5L_del,3.69754e-08
AMDHD2_del,5.411142e-07
FLVCR1_del,1.268374e-06
PCBP2_del,6.1007127e-06
AIRE_del,4.625477e-18
ADARB1_del,4.0513157e-09
CDK5RAP2_del,0.0015061662
RTP4_del,0.0005728804
DNAAF1_del,1.1103533e-05
SGK1_del,0.0002392823
ANO6_del,4.505978e-12
INSC_del,7.3214896e-06
GNS_del,3.359616e-07
MAPKAP1_del,2.0941368e-05
URAD_del,0.0
CLP1_del,4.549908e-06
CPA2_del,-3.802637e-05
TPSAB1_del,0.00016113868
CHMP7_del,0.0
RSPH1_del,-4.8830544e-18
MFN1_del,5.113267e-05
RBPJ_del,0.084732175
ZDHHC7_del,0.00088912895
SCARA5_del,0.0
VNN2_del,1.5883867e-05
FGL1_del,0.0
SUSD2_del,0.0
LILRA6_del,-1.5748954e-05
POLE3_del,8.6292665e-08
SLC43A1_del,1.5367883e-07
MON2_del,1.4471319e-12
HYAL4_del,-1.9441022e-05
TMEM38B_del,9.6894055e-11
SLC12A2_del,0.0
PRICKLE1_del,1.1676434e-07
USP10_del,0.004774192
HMGA2_del,0.00018081344
IFT140_del,1.3401449e-08
LRRC70_del,0.0008785917
MCM9_del,7.936882e-06
ADM_del,0.00043410005
TMC4_del,-3.4225943e-07
MTPN_del,-0.002951043
UMODL1_del,3.8045697e-10
XKR5_del,0.0
MRPS34_del,5.2642634e-13
IL3_del,0.0
TIMM10_del,2.2517391e-10
GRIN3A_del,0.028759057
TCF7L1_del,2.0127956e-05
ALDH8A1_del,1.6093636e-05
SLC13A1_del,7.406683e-10
DVL3_del,0.08130788
RPIA_del,1.1072085e-06
GPS2_del,0.0
ALG10_del,4.722259e-12
HOXB2_del,0.0
FOXP2_del,0.0011642693
DNAJB6_del,0.00037949512
RAB26_del,0.0005372684
HELB_del,2.3591172e-14
RXFP2_del,0.0
SLC36A4_del,4.7509316e-09
PARP12_del,-2.5598747e-06
NLRP5_del,-0.0075162975
YBEY_del,2.6983407e-05
PHOX2B_del,0.0
TBC1D32_del,1.0325128e-11
SPON1_del,0.00015218958
NSUN6_del,1.9903973e-05
CYLC2_del,3.9789258e-14
SLC27A6_del,0.0
GINS2_del,1.0321195e-10
VN1R4_del,-1.0279051e-05
DDO_del,0.00016265549
BAAT_del,0.0018979558
GABRA2_del,0.0
PTRH1_del,8.29822e-06
GALNT11_del,1.859176e-07
DOC2B_del,0.0
SHISA7_del,-0.003433094
CHST5_del,0.00010089933
TPD52_del,0.0
TRPC4_del,0.0
VPS53_del,0.0
RHOT2_del,1.8787346e-12
PSAT1_del,0.00044736406
HMGB1_del,0.0
ACVR2A_del,0.0
CHRNA2_del,0.0
ATP8A2_del,0.0
LEAP2_del,0.0
AMHR2_del,0.00037123243
CDK5_del,0.008466492
ARL5B_del,3.7818004e-10
ZYX_del,0.00040741035
SGCG_del,0.0
LILRB3_del,-1.5687552e-05
IMPA1_del,0.0
STC1_del,0.0
AOC1_del,0.0020833758
RAD23B_del,1.0613339e-05
MCPH1_del,0.0
DCUN1D1_del,0.0004617293
FAHD1_del,8.034376e-07
RIPK2_del,0.0
ANKLE1_del,0.00046850022
ST6GALNAC6_del,0.00011185157
RTP1_del,0.00046721462
HNRNPA1_del,0.0027075317
GGT5_del,0.0
LTV1_del,1.0196407e-09
SNAP29_del,0.0
SLC2A4_del,0.0
PRDM15_del,-4.350577e-12
TNFSF8_del,0.0016909216
AMBP_del,2.9604875e-05
IL32_del,0.0067687235
UEVLD_del,1.2963843e-11
PAPPA_del,2.858219e-05
STRBP_del,3.8828757e-06
SLC2A13_del,2.1945763e-05
ACADVL_del,0.0
CENPW_del,-6.930307e-11
ATF7_del,0.00063581846
CITED2_del,0.0019635707
CTDSP2_del,3.196916e-11
PTGR1_del,0.00032948036
PRKAR2B_del,-3.219153e-05
SESN3_del,0.00056578865
PTPRR_del,6.6194145e-05
SLC35B4_del,6.6581485e-10
SESN1_del,0.003195196
PTPN5_del,5.5921037e-06
AKR1B1_del,0.0007432621
ZNF580_del,-7.3935e-07
OR2A4_del,0.00018232378
WASF1_del,6.0632547e-06
ASGR2_del,0.0
ZNF205_del,0.00031204292
PIK3CA_del,0.00014310783
TMEM204_del,7.8812845e-05
GGTLC3_del,0.0
DEFA4_del,0.0
FUCA2_del,2.1688086e-07
UBE2S_del,-3.1344218e-05
CTNND1_del,5.7023088e-11
SOX2_del,0.0027457334
TRPM2_del,3.4391263e-07
OLFML2A_del,1.4390096e-10
MET_del,-7.714728e-06
HAGH_del,1.6299422e-06
UBE2L3_del,0.0
HTR5A_del,9.825601e-07
RPL35_del,9.916048e-13
MRPL47_del,-1.1274052e-12
CDH12_del,1.0435554e-09
ANAPC4_del,0.0008744971
SNRPD3_del,0.0
CACNG8_del,-8.871492e-05
TANGO2_del,0.0
RAD50_del,0.0
VNN1_del,1.19508595e-05
PTPN3_del,7.6551536e-05
ABCG2_del,0.0
TMEM150A_del,1.5784743e-10
CPNE3_del,0.0
FGF11_del,0.0
EXOC4_del,-1.7854735e-09
PIK3C2A_del,5.331075e-07
GABARAP_del,0.0
MAN1A1_del,1.6912345e-05
HBP1_del,2.766793e-10
CACNA1H_del,0.000591953
DSE_del,0.00022911512
GGT2_del,0.0
ASAH1_del,0.0
LAMA2_del,0.00035147625
CLIC6_del,-3.8684047e-12
PCBP3_exp,-0.0009225526
DUSP8_exp,-0.0075589474
SPTBN2_exp,-1.0666218e-12
ESPNL_exp,-1.0471946e-10
PDXP_exp,-0.01879958
SERPINE1_exp,0.24004573
SCGB2A1_exp,-1.5642748e-11
CACNA1C_exp,-0.12639783
NKX6-1_exp,0.21438912
MMP8_exp,0.008872731
S100A16_exp,0.020796636
PRB3_exp,-7.707734e-08
NCAM1_exp,0.0008828422
ELAVL4_exp,0.04741314
NLGN4X_exp,0.0010259856
CARTPT_exp,0.0017515677
SCG2_exp,0.36780244
TBC1D10C_exp,3.862969e-07
OGDHL_exp,0.00054322946
IRX2_exp,-1.7084599e-09
DKK1_exp,0.28805256
CASQ2_exp,-0.0337103
GPR83_exp,-8.927313e-06
RTKN2_exp,0.03862239
TNFRSF4_exp,-0.00075333274
RTN4RL1_exp,-0.0010891465
MYOF_exp,4.599471e-10
TMEM63C_exp,-1.0128605e-09
NRG3_exp,-0.4380439
DUSP15_exp,-0.00051438774
P2RX6_exp,0.0012488087
TRIM46_exp,-1.8908912e-09
DEFA6_exp,0.03505167
DSCAM_exp,-0.026099958
FOXD1_exp,-0.0051176166
AGTR1_exp,-0.25985515
CDA_exp,0.16536707
FFAR2_exp,-0.05751237
CEACAM5_exp,-1.0644634e-06
IQGAP3_exp,-0.9506895
MCM4_exp,0.0004340384
MYO18B_exp,9.416653e-10
KEL_exp,-0.0057222424
CCL23_exp,-5.7217235e-08
LRRTM2_exp,-1.0555778e-10
DTNA_exp,-9.1790714e-10
PTPRN_exp,0.006290276
CNTNAP2_exp,-6.5513168e-12
RHOD_exp,0.81774807
COL22A1_exp,-1.2636011e-09
ADCY4_exp,-1.0221195e-08
CRYM_exp,-0.0015947142
PLAT_exp,0.018689552
PCDH7_exp,2.4029796e-07
IL4_exp,-0.1357096
MGARP_exp,-0.00014219152
PLCB4_exp,0.0002897052
NEIL1_exp,-9.035448e-05
CDKN3_exp,6.9978645e-09
SLC16A5_exp,-6.461734e-05
FCN1_exp,-4.7352495e-09
KISS1_exp,0.022234466
SCAMP5_exp,0.08697501
ZG16_exp,-1.885413e-08
GNB3_exp,-0.18721093
EBI3_exp,-0.4886051
KIF18B_exp,-8.951401e-08
GNG7_exp,-2.045791e-05
AMPH_exp,-4.52958e-08
PKP3_exp,-2.296988e-05
TNFSF18_exp,1.9098501
ALOX12B_exp,-0.041168675
CSN1S1_exp,0.08869896
UBE2QL1_exp,0.00028011465
DNAI2_exp,1.6798398e-11
ASF1B_exp,1.1288963e-09
CPT1C_exp,6.0483613e-05
LHX1_exp,-0.3269709
KRT5_exp,-2.4773029e-12
RRM2_exp,0.0034038753
TTLL6_exp,-0.112700485
TGM5_exp,-7.913402e-11
UGT2B4_exp,-0.0016115414
RAB39B_exp,0.004090349
IL36B_exp,0.057587534
KSR2_exp,-4.8039676e-12
AMH_exp,-1.2525622
IGSF9_exp,0.018859444
ASPM_exp,-2.3962073e-08
NAP1L2_exp,0.014350644
SLC6A13_exp,-5.242626e-06
PGM5_exp,-4.9225135e-10
APOH_exp,0.0099252
CPT1B_exp,-0.0003936902
CETP_exp,-0.0147286635
NLRP2_exp,0.014729329
ARHGAP4_exp,-5.0310684e-12
WNT10B_exp,-0.2781
PTPRT_exp,0.0006891241
SNAP25_exp,0.022038879
KLK8_exp,0.053133406
BTG2_exp,-0.0002219548
S1PR4_exp,-1.0800873e-08
KLHL3_exp,-0.058437027
PTGFR_exp,-1.936655e-09
WNT11_exp,1.4541175
GAL3ST1_exp,-0.0027052152
S100A14_exp,0.01027018
ANO1_exp,0.080568604
KCNC1_exp,0.002576558
ALDH3B2_exp,0.00077994633
ALPP_exp,-3.7823786e-05
HPX_exp,-2.0270086e-09
HAPLN2_exp,-1.04219754e-13
TPTE2_exp,-1.729349e-05
NPR1_exp,-0.5835165
PLBD1_exp,0.016203247
HTR2B_exp,-1.5186943
S100B_exp,-0.067961864
GNG8_exp,-0.08094174
TCAP_exp,0.0009821478
EXO1_exp,0.00025869545
CCL14_exp,2.3106843e-08
MT3_exp,-0.1102254
NCBP2L_exp,-4.358318e-05
LRP3_exp,-2.4610711e-09
HK2_exp,0.00033034018
NIM1K_exp,-0.068287514
NRG2_exp,-0.10221684
CPEB1_exp,-0.019555265
COLQ_exp,-0.31695274
SNX32_exp,-2.3003034e-07
TK1_exp,0.0016676608
RPE65_exp,0.0008949814
SMOC1_exp,0.041702896
CYFIP2_exp,-1.7220943e-08
EREG_exp,0.27048063
PGBD5_exp,-4.039336e-06
CAV1_exp,0.1376889
ABCB4_exp,-0.18104532
HPN_exp,-0.17456575
RNF157_exp,-4.536993e-08
KIF14_exp,-0.048299935
NPAS4_exp,0.0020452412
PCDH8_exp,-2.4963558e-09
AGBL4_exp,-1.0916175e-06
PROZ_exp,-0.015579488
CXCL12_exp,-0.5706038
APOA4_exp,0.7643418
SSBP2_exp,-0.0009186104
JPH4_exp,-1.9438406e-11
ADIPOQ_exp,0.050850812
BRSK2_exp,0.030682715
WNT7B_exp,1.7096175
ASB2_exp,-0.00020182457
KCNA5_exp,-0.03573014
SLC25A45_exp,-2.725414e-08
LCN2_exp,0.12553297
UBE2C_exp,0.00016090262
GRHL1_exp,4.28122e-12
SULT1C3_exp,-0.0014438697
ATCAY_exp,0.00882461
GNA15_exp,1.11691725e-10
ROS1_exp,0.053731013
ATP2A3_exp,0.005014028
KCNH6_exp,0.019769212
TNR_exp,0.0047355345
RPS6KA6_exp,-0.10351172
AMER3_exp,-4.6408602e-10
SLITRK2_exp,0.002077463
ANXA1_exp,0.05066584
FRRS1L_exp,-9.398231e-08
ADA_exp,0.5908508
CA8_exp,-0.0059633944
PRSS57_exp,-9.428154e-05
SCN2A_exp,-0.01808944
NFASC_exp,-1.2406393e-09
TGFB2_exp,1.3698305
ARX_exp,0.056117274
E2F7_exp,6.591355e-11
HNF1A_exp,-2.1655572e-08
SALL2_exp,-2.1931639e-09
ANKS4B_exp,5.3473794e-08
ATP8A1_exp,-0.014431388
INSL5_exp,-0.017688883
LOXL2_exp,0.2524878
PDK4_exp,-0.13930883
CYP2C9_exp,-0.012368197
EPN3_exp,-6.181205e-08
WNK4_exp,-0.021357927
SLC26A9_exp,0.00025283333
ABCA5_exp,-0.00075603824
NCALD_exp,-0.029738532
KCNMB2_exp,0.0028620446
FOXL2_exp,0.00014666101
PPFIA3_exp,-0.0059502423
WNT5B_exp,-0.47169858
EME1_exp,-0.00010940453
ASIC3_exp,-0.00030999893
GHRHR_exp,-0.014305001
FAM111B_exp,-1.970877e-08
ADRA2C_exp,0.012713986
FGF14_exp,-0.08142031
RHCG_exp,2.4661706e-09
ANKRD1_exp,0.44299603
MADCAM1_exp,-0.017109418
SUCNR1_exp,-0.06454585
CDC45_exp,-0.0015772462
FRMPD1_exp,6.2547474e-06
KLK7_exp,0.067229256
LAMA3_exp,-0.11036582
PLAU_exp,0.039363366
GABRG2_exp,0.00016248321
PKP1_exp,4.5969808e-11
SERPINA6_exp,6.0080398e-05
HJURP_exp,-0.07949454
TTLL3_exp,-1.4835604e-07
SCN3B_exp,0.021846408
AK5_exp,-6.168276e-07
SLC7A14_exp,1.5691056e-05
ACMSD_exp,8.2171955e-06
WNT10A_exp,-0.05503819
EDNRA_exp,0.023911955
LEP_exp,-0.01807229
TOP2A_exp,-0.0012208929
SLC8A2_exp,0.0017998146
PCDH1_exp,9.965762e-07
CDO1_exp,-0.08835787
TMPRSS11E_exp,0.026899997
TCL1A_exp,-0.0023700485
COL28A1_exp,-2.4756627e-10
IVL_exp,7.2665003e-09
SLC26A11_exp,-0.00044563718
NKX2-8_exp,-4.8716982e-05
CDK1_exp,-0.3541865
SLAMF9_exp,-2.079533e-09
FHIT_exp,-0.032327503
QPCT_exp,-0.045563873
TSPYL2_exp,-0.81856066
GPIHBP1_exp,-9.283573e-08
PRRT2_exp,-0.052675836
GSTM2_exp,4.204262e-09
CDH3_exp,0.033693995
FGF9_exp,-0.48086607
VIL1_exp,0.05950029
AHI1_exp,-0.0004201168
LGI3_exp,0.034393832
CASR_exp,0.04815256
AFM_exp,-2.3400324e-09
SRCIN1_exp,-0.078362785
ZBED2_exp,0.08242845
LOX_exp,0.2250504
MACC1_exp,-0.15762
AGER_exp,-0.67085415
GNG2_exp,-0.034146484
KIF2C_exp,-6.694009e-09
DPP6_exp,-1.3078771e-09
NOVA1_exp,0.0013908115
RPRM_exp,-0.015568595
TENM1_exp,-8.956853e-09
PITX1_exp,-0.034619126
SEZ6_exp,0.0005559664
NR0B1_exp,6.514363e-09
PEMT_exp,-0.03835259
ABCC8_exp,0.046614677
SERPINF2_exp,-0.2235021
DLG4_exp,-0.13356759
AANAT_exp,0.4688378
GRAMD1B_exp,8.974468e-06
PMEPA1_exp,-3.303162e-11
KNDC1_exp,0.02346878
EVPL_exp,-3.8305384e-08
USP9Y_exp,-0.049184248
WNT7A_exp,0.4075773
GPR158_exp,5.7284472e-11
RPH3AL_exp,0.00059691427
S100P_exp,0.001110006
FOSL1_exp,0.9948874
NOG_exp,0.11906666
TRPM5_exp,-0.009549472
RBP2_exp,1.5697811e-08
EPHB2_exp,0.40184972
ISYNA1_exp,-0.00013226377
SPAG8_exp,-0.047682248
WFDC1_exp,-0.3394877
NEUROD1_exp,0.23834203
TEKT4_exp,-2.178264e-11
ISL1_exp,0.15748909
PDCD1_exp,-0.0122564845
HCN1_exp,-0.028367156
TFAP2A_exp,3.8253006e-08
DNASE1L3_exp,-0.00068452535
ZDHHC11B_exp,3.493292e-08
KCNMA1_exp,-0.005856057
F3_exp,-0.035738304
CFAP61_exp,-7.651975e-12
MICU3_exp,-7.867081e-08
SNPH_exp,-0.014712328
KRT6A_exp,-1.8375247e-05
CEACAM6_exp,1.6824825e-06
CXCL8_exp,0.2989483
GCK_exp,0.0010482228
DRD2_exp,-0.10063915
GFRA3_exp,0.0038269302
COL11A2_exp,1.8944638e-10
ABAT_exp,0.039764214
CLDN5_exp,-0.16672117
ADARB2_exp,-0.002194519
SNAI2_exp,0.17554355
EGFR_exp,0.22123457
FAM107A_exp,-0.020379586
PSAPL1_exp,8.7187866e-05
KCNB1_exp,-0.0008776178
P2RY2_exp,0.09293031
UNC13A_exp,0.011078339
SSTR1_exp,0.027908487
RDH12_exp,0.0075404807
COL8A1_exp,-1.17710774e-08
PLA2G3_exp,0.07364536
FGF17_exp,-0.099266514
CALCA_exp,-0.028959997
INSM1_exp,0.0044305557
TPPP_exp,-0.10822557
CELF5_exp,-1.858228e-05
KL_exp,-0.018139396
EPHA2_exp,-0.056302924
RAB9B_exp,9.629821e-07
BRSK1_exp,-0.045478933
CTSE_exp,0.094265446
ALK_exp,-0.022446997
PTGES_exp,0.048361223
CERS1_exp,-0.0067925416
ZAP70_exp,-0.067373164
SHC2_exp,-2.6405461e-08
PNMT_exp,-0.0002221064
CAMK2B_exp,0.0017999061
NRCAM_exp,0.061253753
CDHR3_exp,-3.6320628e-07
NRGN_exp,-0.0038395287
TSPAN33_exp,-6.2145036e-09
CLEC4G_exp,-0.0045343186
NOVA2_exp,0.0006312501
GATA4_exp,0.98270667
CACNB2_exp,-8.623551e-05
TNNT3_exp,5.1633506e-05
KCNA7_exp,-0.008450834
PLD6_exp,-0.0001876585
NMU_exp,0.05378677
PTGS2_exp,0.48656338
IRX1_exp,-1.1530134e-09
KCNJ3_exp,0.012610353
ATP1B2_exp,1.6141966e-10
CALY_exp,0.007845477
TMPRSS6_exp,-0.014788708
CLGN_exp,-4.316005e-11
SLC7A5_exp,0.0005335483
EPHX2_exp,0.0032845496
GJB6_exp,-0.076836586
INHBA_exp,1.8897989
MAPK10_exp,-0.010308199
MLN_exp,0.12645535
CATSPER1_exp,-0.021510828
ATP2B2_exp,1.2406477e-08
ITGA2_exp,0.3138633
ARL4C_exp,0.21424164
KCNH3_exp,0.00012885235
CCKAR_exp,6.5718323e-06
KLF5_exp,0.089966536
ECHDC3_exp,0.16042933
CMA1_exp,0.010312515
SNAP91_exp,0.0006804918
ZDHHC22_exp,7.6410406e-10
CYP2S1_exp,0.1026743
NOX1_exp,-0.17558464
CCNB1_exp,-0.09324886
RBM24_exp,-0.00022647702
EMX1_exp,-5.4409234e-11
ADCY1_exp,0.022635221
WFIKKN1_exp,-0.01883365
SH3GL2_exp,0.0018999202
MAP6_exp,0.011150478
IL18_exp,-0.24963017
KLK12_exp,0.0022839685
ALDH1A3_exp,0.0065613445
SFN_exp,0.10807142
IPCEF1_exp,-1.9210996e-12
CELF3_exp,9.1185764e-05
FAP_exp,0.079160534
MDH1B_exp,-0.03143401
CCKBR_exp,-2.3395642e-05
SLC8A3_exp,-0.01678471
AGMO_exp,0.0050526746
SLC16A11_exp,-2.589587e-05
TGFA_exp,0.39230734
IBSP_exp,-0.2504161
SSTR3_exp,0.010455845
KCND3_exp,0.00045165542
PBK_exp,-0.017175248
CGB7_exp,0.038855784
MYL2_exp,0.03951727
CCL25_exp,0.0228986
SULF1_exp,-0.0018252436
CNTN5_exp,-4.6385864e-11
KIF1A_exp,0.011618729
ATP1A2_exp,0.00088215136
GAS2_exp,0.00029411181
DSCAML1_exp,0.00013567052
FOXM1_exp,-0.010339292
KCNAB3_exp,-0.024185598
SLC26A3_exp,0.09983934
HAP1_exp,-0.0020603102
KIF18A_exp,-0.047521718
SH2D3A_exp,0.025900573
XKR4_exp,-1.5851106e-15
PNCK_exp,-0.009153059
SLC25A29_exp,-2.3530815e-07
CDC6_exp,-0.019936142
SNCB_exp,0.033337023
SERPIND1_exp,0.0067036
PILRB_exp,-0.18255347
GRIA1_exp,7.469943e-05
GPLD1_exp,-0.013287565
RTBDN_exp,-1.2965786e-09
F7_exp,-0.085214466
NAGS_exp,-0.00014382697
HTR1D_exp,0.0009395119
CENPF_exp,-0.06369983
CD200_exp,-0.049209617
CA4_exp,-0.057334095
CCND1_exp,1.3834482
RGS7_exp,0.039133266
MST1R_exp,0.10256124
SYP_exp,0.0047967555
SRPK3_exp,-1.9683874e-11
MAST1_exp,-7.0402565e-13
APOF_exp,2.9218618e-06
VSTM2A_exp,0.0038290988
CRHBP_exp,-0.0069028535
DPT_exp,1.7637095e-08
PIP5K1B_exp,-0.00037018536
SCX_exp,-0.64064014
TGFBI_exp,0.02943604
GRHL2_exp,-0.00143414
DIAPH3_exp,-1.1821573e-11
KISS1R_exp,-1.0272445e-05
PCDH10_exp,-3.1198073e-08
IGSF1_exp,0.0053755264
SYT7_exp,0.01123524
PADI1_exp,-0.003457392
KCNN4_exp,0.00836336
GREM1_exp,0.5488863
FRMD5_exp,-0.37118158
XKR7_exp,-9.209365e-15
NT5E_exp,0.00033351377
SULT2B1_exp,0.01153772
KRT17_exp,-0.0005988455
MYOC_exp,-0.1108031
LRRC4B_exp,3.4346053e-09
EFR3B_exp,-5.483169e-09
TEKT1_exp,-5.312955e-12
NTF4_exp,-0.043404628
CORT_exp,2.5283302e-09
CCL7_exp,3.8613118e-05
MPZL2_exp,-3.2220106e-07
NTSR1_exp,-0.0027798105
RAB3A_exp,-0.041282274
EVL_exp,-0.4122124
LRRC4_exp,0.0002595054
MPP2_exp,0.004734885
MMP12_exp,0.025918897
PAX6_exp,0.11155852
HPGD_exp,-0.9447461
NKX2-2_exp,0.13499895
IL31RA_exp,2.3092255e-09
NACAD_exp,3.7348805e-08
CHMP4C_exp,3.5921441e-09
ANK2_exp,0.064754136
SLC14A1_exp,-3.078252e-05
BUB1_exp,1.1666273e-07
ST6GALNAC5_exp,-0.03946293
PHACTR3_exp,-0.0008116159
TMEM88_exp,-1.2128424e-08
OSBPL3_exp,0.044646367
HSF4_exp,-0.7661994
TFF2_exp,-9.7688355e-09
CYP24A1_exp,-0.0005363185
CFAP46_exp,2.6452798e-09
NPC1L1_exp,-0.012866961
SOBP_exp,-0.00016595464
RGS9_exp,0.016462421
KLKB1_exp,0.00061267853
USH1C_exp,-2.1425226e-08
EPHX3_exp,-0.0020336001
ACTL6B_exp,1.4293851e-10
KCNJ8_exp,-0.08891612
PAX9_exp,-0.01429051
CHRDL1_exp,-1.0686265e-09
GRIK5_exp,-4.693515e-05
MAPK8IP2_exp,0.011952494
PRODH_exp,0.31117508
MUC1_exp,-0.0011971386
SCTR_exp,-0.0006595763
MLC1_exp,0.028313193
FABP4_exp,1.4939518e-08
DNAH11_exp,-4.132021e-12
PODXL_exp,0.13786079
FGB_exp,-0.028098077
CLIC3_exp,0.005377969
FOXL1_exp,-0.0005726603
IFNE_exp,0.016806403
PLEKHN1_exp,0.0021703988
SBK2_exp,-0.0007382621
WNK2_exp,-0.0063488972
REEP2_exp,-0.18770033
SERPINB5_exp,0.021758765
GIPR_exp,0.00010648851
PPARG_exp,0.046855
CLEC4F_exp,6.4494445e-09
ACACB_exp,-0.032467213
SEC31B_exp,-6.5315775e-10
HCAR2_exp,-0.041469797
ASCL1_exp,0.039712843
ELMO1_exp,-1.9638315e-10
UCN3_exp,0.37693217
BEX4_exp,-0.051969495
AFF3_exp,0.00075403374
LGALS7B_exp,-1.889696e-08
CDHR4_exp,9.078016e-09
IL1R2_exp,0.00037559046
WNT4_exp,-0.18210173
NEK2_exp,-0.029515076
PCSK2_exp,0.049639
TMEM86B_exp,-0.001053096
MTRNR2L1_exp,-0.009613485
PACRG_exp,0.042762496
MRAP2_exp,0.0022213922
PNPLA7_exp,0.0003456046
PDZD3_exp,-0.0027136705
SLC4A8_exp,0.012091798
AZU1_exp,-0.1625071
LILRB5_exp,-0.0015797875
CH25H_exp,-0.0114844395
TUB_exp,0.046187747
CACNA2D3_exp,-0.0051252106
PIP_exp,-0.0061052595
LBP_exp,-0.20833002
DUOXA2_exp,-0.052517314
SOX8_exp,-0.23005125
ENTHD1_exp,-1.8149064e-08
PPP1R3E_exp,-1.2630991e-11
C1QL1_exp,-3.3744796e-09
AQP4_exp,-0.00495005
CYP1A1_exp,-0.15676315
BSN_exp,0.0033213606
TACSTD2_exp,0.23527226
SLC25A27_exp,-0.001239812
DPY19L2_exp,-0.026414115
S100A7_exp,-3.5837618e-07
SCN1B_exp,-0.150331
TFCP2L1_exp,-1.5501675e-09
PCK1_exp,-0.011410038
KIF20A_exp,-0.052874036
CACNA1A_exp,0.017621022
ITGA3_exp,0.03242202
AXL_exp,0.33718362
ARVCF_exp,-9.0238484e-07
TNNT1_exp,0.15974168
FN1_exp,2.6143718e-08
IL1RAP_exp,0.58711684
SLC38A5_exp,0.00034101476
KRT14_exp,0.003772498
BRINP1_exp,-0.29778895
HLF_exp,0.0006748358
LGI1_exp,-0.061599642
